Date,source_file,Country,Keyword,Value,Pillar,World
2022-01-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,24.0,Inclusion,World B
2022-02-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,25.0,Inclusion,World B
2022-03-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,33.0,Inclusion,World B
2022-04-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,33.0,Inclusion,World B
2022-05-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,37.0,Inclusion,World B
2022-06-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,27.0,Inclusion,World B
2022-07-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,20.0,Inclusion,World B
2022-08-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,14.0,Inclusion,World B
2022-09-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,21.0,Inclusion,World B
2022-10-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,21.0,Inclusion,World B
2022-11-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,25.0,Inclusion,World B
2022-12-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,19.0,Inclusion,World B
2023-01-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,22.0,Inclusion,World B
2023-02-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,25.0,Inclusion,World B
2023-03-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,38.0,Inclusion,World B
2023-04-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,29.0,Inclusion,World B
2023-05-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,42.0,Inclusion,World B
2023-06-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,37.0,Inclusion,World B
2023-07-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,35.0,Inclusion,World B
2023-08-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,31.0,Inclusion,World B
2023-09-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,34.0,Inclusion,World B
2023-10-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,30.0,Inclusion,World B
2023-11-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,37.0,Inclusion,World B
2023-12-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,78.0,Inclusion,World B
2024-01-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,100.0,Inclusion,World B
2024-02-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,79.0,Inclusion,World B
2024-03-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,65.0,Inclusion,World B
2024-04-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,54.0,Inclusion,World B
2024-05-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,52.0,Inclusion,World B
2024-06-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,44.0,Inclusion,World B
2024-07-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,36.0,Inclusion,World B
2024-08-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,25.0,Inclusion,World B
2024-09-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,35.0,Inclusion,World B
2024-10-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,42.0,Inclusion,World B
2024-11-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,34.0,Inclusion,World B
2024-12-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,37.0,Inclusion,World B
2025-01-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,45.0,Inclusion,World B
2025-02-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,44.0,Inclusion,World B
2025-03-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,48.0,Inclusion,World B
2025-04-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,42.0,Inclusion,World B
2025-05-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,51.0,Inclusion,World B
2025-06-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,70.0,Inclusion,World B
2025-07-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,51.0,Inclusion,World B
2025-08-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,35.0,Inclusion,World B
2025-09-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,50.0,Inclusion,World B
2025-10-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,51.0,Inclusion,World B
2025-11-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,52.0,Inclusion,World B
2025-12-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,40.0,Inclusion,World B
2026-01-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,55.0,Inclusion,World B
2026-02-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,53.0,Inclusion,World B
2026-03-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,52.0,Inclusion,World B
2026-04-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,61.0,Inclusion,World B
2026-05-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,44.0,Inclusion,World B
2021-05-01,ITA_pilates.csv.csv,ITA,Pilates,20.0,Body,World B
2021-06-01,ITA_pilates.csv.csv,ITA,Pilates,18.0,Body,World B
2021-07-01,ITA_pilates.csv.csv,ITA,Pilates,19.0,Body,World B
2021-08-01,ITA_pilates.csv.csv,ITA,Pilates,20.0,Body,World B
2021-09-01,ITA_pilates.csv.csv,ITA,Pilates,41.0,Body,World B
2021-10-01,ITA_pilates.csv.csv,ITA,Pilates,35.0,Body,World B
2021-11-01,ITA_pilates.csv.csv,ITA,Pilates,29.0,Body,World B
2021-12-01,ITA_pilates.csv.csv,ITA,Pilates,20.0,Body,World B
2022-01-01,ITA_pilates.csv.csv,ITA,Pilates,30.0,Body,World B
2022-02-01,ITA_pilates.csv.csv,ITA,Pilates,33.0,Body,World B
2022-03-01,ITA_pilates.csv.csv,ITA,Pilates,33.0,Body,World B
2022-04-01,ITA_pilates.csv.csv,ITA,Pilates,29.0,Body,World B
2022-05-01,ITA_pilates.csv.csv,ITA,Pilates,26.0,Body,World B
2022-06-01,ITA_pilates.csv.csv,ITA,Pilates,22.0,Body,World B
2022-07-01,ITA_pilates.csv.csv,ITA,Pilates,20.0,Body,World B
2022-08-01,ITA_pilates.csv.csv,ITA,Pilates,28.0,Body,World B
2022-09-01,ITA_pilates.csv.csv,ITA,Pilates,49.0,Body,World B
2022-10-01,ITA_pilates.csv.csv,ITA,Pilates,47.0,Body,World B
2022-11-01,ITA_pilates.csv.csv,ITA,Pilates,41.0,Body,World B
2022-12-01,ITA_pilates.csv.csv,ITA,Pilates,30.0,Body,World B
2023-01-01,ITA_pilates.csv.csv,ITA,Pilates,55.0,Body,World B
2023-02-01,ITA_pilates.csv.csv,ITA,Pilates,47.0,Body,World B
2023-03-01,ITA_pilates.csv.csv,ITA,Pilates,49.0,Body,World B
2023-04-01,ITA_pilates.csv.csv,ITA,Pilates,41.0,Body,World B
2023-05-01,ITA_pilates.csv.csv,ITA,Pilates,39.0,Body,World B
2023-06-01,ITA_pilates.csv.csv,ITA,Pilates,35.0,Body,World B
2023-07-01,ITA_pilates.csv.csv,ITA,Pilates,31.0,Body,World B
2023-08-01,ITA_pilates.csv.csv,ITA,Pilates,44.0,Body,World B
2023-09-01,ITA_pilates.csv.csv,ITA,Pilates,67.0,Body,World B
2023-10-01,ITA_pilates.csv.csv,ITA,Pilates,56.0,Body,World B
2023-11-01,ITA_pilates.csv.csv,ITA,Pilates,43.0,Body,World B
2023-12-01,ITA_pilates.csv.csv,ITA,Pilates,31.0,Body,World B
2024-01-01,ITA_pilates.csv.csv,ITA,Pilates,59.0,Body,World B
2024-02-01,ITA_pilates.csv.csv,ITA,Pilates,52.0,Body,World B
2024-03-01,ITA_pilates.csv.csv,ITA,Pilates,49.0,Body,World B
2024-04-01,ITA_pilates.csv.csv,ITA,Pilates,43.0,Body,World B
2024-05-01,ITA_pilates.csv.csv,ITA,Pilates,43.0,Body,World B
2024-06-01,ITA_pilates.csv.csv,ITA,Pilates,38.0,Body,World B
2024-07-01,ITA_pilates.csv.csv,ITA,Pilates,35.0,Body,World B
2024-08-01,ITA_pilates.csv.csv,ITA,Pilates,43.0,Body,World B
2024-09-01,ITA_pilates.csv.csv,ITA,Pilates,76.0,Body,World B
2024-10-01,ITA_pilates.csv.csv,ITA,Pilates,68.0,Body,World B
2024-11-01,ITA_pilates.csv.csv,ITA,Pilates,56.0,Body,World B
2024-12-01,ITA_pilates.csv.csv,ITA,Pilates,40.0,Body,World B
2025-01-01,ITA_pilates.csv.csv,ITA,Pilates,71.0,Body,World B
2025-02-01,ITA_pilates.csv.csv,ITA,Pilates,65.0,Body,World B
2025-03-01,ITA_pilates.csv.csv,ITA,Pilates,67.0,Body,World B
2025-04-01,ITA_pilates.csv.csv,ITA,Pilates,56.0,Body,World B
2025-05-01,ITA_pilates.csv.csv,ITA,Pilates,51.0,Body,World B
2025-06-01,ITA_pilates.csv.csv,ITA,Pilates,46.0,Body,World B
2025-07-01,ITA_pilates.csv.csv,ITA,Pilates,48.0,Body,World B
2025-08-01,ITA_pilates.csv.csv,ITA,Pilates,58.0,Body,World B
2025-09-01,ITA_pilates.csv.csv,ITA,Pilates,100.0,Body,World B
2025-10-01,ITA_pilates.csv.csv,ITA,Pilates,76.0,Body,World B
2025-11-01,ITA_pilates.csv.csv,ITA,Pilates,66.0,Body,World B
2025-12-01,ITA_pilates.csv.csv,ITA,Pilates,49.0,Body,World B
2026-01-01,ITA_pilates.csv.csv,ITA,Pilates,79.0,Body,World B
2026-02-01,ITA_pilates.csv.csv,ITA,Pilates,72.0,Body,World B
2026-03-01,ITA_pilates.csv.csv,ITA,Pilates,69.0,Body,World B
2026-04-01,ITA_pilates.csv.csv,ITA,Pilates,59.0,Body,World B
2026-05-01,ITA_pilates.csv.csv,ITA,Pilates,63.0,Body,World B
2021-05-01,USA_pilates.csv,USA,Pilates,22.0,Body,World B
2021-06-01,USA_pilates.csv,USA,Pilates,22.0,Body,World B
2021-07-01,USA_pilates.csv,USA,Pilates,22.0,Body,World B
2021-08-01,USA_pilates.csv,USA,Pilates,21.0,Body,World B
2021-09-01,USA_pilates.csv,USA,Pilates,21.0,Body,World B
2021-10-01,USA_pilates.csv,USA,Pilates,21.0,Body,World B
2021-11-01,USA_pilates.csv,USA,Pilates,20.0,Body,World B
2021-12-01,USA_pilates.csv,USA,Pilates,21.0,Body,World B
2022-01-01,USA_pilates.csv,USA,Pilates,27.0,Body,World B
2022-02-01,USA_pilates.csv,USA,Pilates,27.0,Body,World B
2022-03-01,USA_pilates.csv,USA,Pilates,28.0,Body,World B
2022-04-01,USA_pilates.csv,USA,Pilates,29.0,Body,World B
2022-05-01,USA_pilates.csv,USA,Pilates,36.0,Body,World B
2022-06-01,USA_pilates.csv,USA,Pilates,39.0,Body,World B
2022-07-01,USA_pilates.csv,USA,Pilates,35.0,Body,World B
2022-08-01,USA_pilates.csv,USA,Pilates,36.0,Body,World B
2022-09-01,USA_pilates.csv,USA,Pilates,30.0,Body,World B
2022-10-01,USA_pilates.csv,USA,Pilates,29.0,Body,World B
2022-11-01,USA_pilates.csv,USA,Pilates,31.0,Body,World B
2022-12-01,USA_pilates.csv,USA,Pilates,34.0,Body,World B
2023-01-01,USA_pilates.csv,USA,Pilates,53.0,Body,World B
2023-02-01,USA_pilates.csv,USA,Pilates,45.0,Body,World B
2023-03-01,USA_pilates.csv,USA,Pilates,43.0,Body,World B
2023-04-01,USA_pilates.csv,USA,Pilates,42.0,Body,World B
2023-05-01,USA_pilates.csv,USA,Pilates,46.0,Body,World B
2023-06-01,USA_pilates.csv,USA,Pilates,48.0,Body,World B
2023-07-01,USA_pilates.csv,USA,Pilates,49.0,Body,World B
2023-08-01,USA_pilates.csv,USA,Pilates,48.0,Body,World B
2023-09-01,USA_pilates.csv,USA,Pilates,43.0,Body,World B
2023-10-01,USA_pilates.csv,USA,Pilates,42.0,Body,World B
2023-11-01,USA_pilates.csv,USA,Pilates,42.0,Body,World B
2023-12-01,USA_pilates.csv,USA,Pilates,44.0,Body,World B
2024-01-01,USA_pilates.csv,USA,Pilates,63.0,Body,World B
2024-02-01,USA_pilates.csv,USA,Pilates,60.0,Body,World B
2024-03-01,USA_pilates.csv,USA,Pilates,57.0,Body,World B
2024-04-01,USA_pilates.csv,USA,Pilates,59.0,Body,World B
2024-05-01,USA_pilates.csv,USA,Pilates,60.0,Body,World B
2024-06-01,USA_pilates.csv,USA,Pilates,59.0,Body,World B
2024-07-01,USA_pilates.csv,USA,Pilates,61.0,Body,World B
2024-08-01,USA_pilates.csv,USA,Pilates,60.0,Body,World B
2024-09-01,USA_pilates.csv,USA,Pilates,59.0,Body,World B
2024-10-01,USA_pilates.csv,USA,Pilates,55.0,Body,World B
2024-11-01,USA_pilates.csv,USA,Pilates,63.0,Body,World B
2024-12-01,USA_pilates.csv,USA,Pilates,64.0,Body,World B
2025-01-01,USA_pilates.csv,USA,Pilates,80.0,Body,World B
2025-02-01,USA_pilates.csv,USA,Pilates,76.0,Body,World B
2025-03-01,USA_pilates.csv,USA,Pilates,76.0,Body,World B
2025-04-01,USA_pilates.csv,USA,Pilates,74.0,Body,World B
2025-05-01,USA_pilates.csv,USA,Pilates,75.0,Body,World B
2025-06-01,USA_pilates.csv,USA,Pilates,75.0,Body,World B
2025-07-01,USA_pilates.csv,USA,Pilates,83.0,Body,World B
2025-08-01,USA_pilates.csv,USA,Pilates,76.0,Body,World B
2025-09-01,USA_pilates.csv,USA,Pilates,69.0,Body,World B
2025-10-01,USA_pilates.csv,USA,Pilates,66.0,Body,World B
2025-11-01,USA_pilates.csv,USA,Pilates,66.0,Body,World B
2025-12-01,USA_pilates.csv,USA,Pilates,76.0,Body,World B
2026-01-01,USA_pilates.csv,USA,Pilates,100.0,Body,World B
2026-02-01,USA_pilates.csv,USA,Pilates,89.0,Body,World B
2026-03-01,USA_pilates.csv,USA,Pilates,88.0,Body,World B
2026-04-01,USA_pilates.csv,USA,Pilates,91.0,Body,World B
2026-05-01,USA_pilates.csv,USA,Pilates,85.0,Body,World B
2021-05-01,ITA_yoga.csv,ITA,Yoga,68.0,Body,World B
2021-06-01,ITA_yoga.csv,ITA,Yoga,70.0,Body,World B
2021-07-01,ITA_yoga.csv,ITA,Yoga,65.0,Body,World B
2021-08-01,ITA_yoga.csv,ITA,Yoga,68.0,Body,World B
2021-09-01,ITA_yoga.csv,ITA,Yoga,84.0,Body,World B
2021-10-01,ITA_yoga.csv,ITA,Yoga,73.0,Body,World B
2021-11-01,ITA_yoga.csv,ITA,Yoga,72.0,Body,World B
2021-12-01,ITA_yoga.csv,ITA,Yoga,62.0,Body,World B
2022-01-01,ITA_yoga.csv,ITA,Yoga,74.0,Body,World B
2022-02-01,ITA_yoga.csv,ITA,Yoga,78.0,Body,World B
2022-03-01,ITA_yoga.csv,ITA,Yoga,77.0,Body,World B
2022-04-01,ITA_yoga.csv,ITA,Yoga,72.0,Body,World B
2022-05-01,ITA_yoga.csv,ITA,Yoga,72.0,Body,World B
2022-06-01,ITA_yoga.csv,ITA,Yoga,79.0,Body,World B
2022-07-01,ITA_yoga.csv,ITA,Yoga,69.0,Body,World B
2022-08-01,ITA_yoga.csv,ITA,Yoga,76.0,Body,World B
2022-09-01,ITA_yoga.csv,ITA,Yoga,87.0,Body,World B
2022-10-01,ITA_yoga.csv,ITA,Yoga,84.0,Body,World B
2022-11-01,ITA_yoga.csv,ITA,Yoga,79.0,Body,World B
2022-12-01,ITA_yoga.csv,ITA,Yoga,69.0,Body,World B
2023-01-01,ITA_yoga.csv,ITA,Yoga,89.0,Body,World B
2023-02-01,ITA_yoga.csv,ITA,Yoga,79.0,Body,World B
2023-03-01,ITA_yoga.csv,ITA,Yoga,86.0,Body,World B
2023-04-01,ITA_yoga.csv,ITA,Yoga,83.0,Body,World B
2023-05-01,ITA_yoga.csv,ITA,Yoga,74.0,Body,World B
2023-06-01,ITA_yoga.csv,ITA,Yoga,76.0,Body,World B
2023-07-01,ITA_yoga.csv,ITA,Yoga,72.0,Body,World B
2023-08-01,ITA_yoga.csv,ITA,Yoga,79.0,Body,World B
2023-09-01,ITA_yoga.csv,ITA,Yoga,100.0,Body,World B
2023-10-01,ITA_yoga.csv,ITA,Yoga,91.0,Body,World B
2023-11-01,ITA_yoga.csv,ITA,Yoga,82.0,Body,World B
2023-12-01,ITA_yoga.csv,ITA,Yoga,80.0,Body,World B
2024-01-01,ITA_yoga.csv,ITA,Yoga,97.0,Body,World B
2024-02-01,ITA_yoga.csv,ITA,Yoga,91.0,Body,World B
2024-03-01,ITA_yoga.csv,ITA,Yoga,94.0,Body,World B
2024-04-01,ITA_yoga.csv,ITA,Yoga,82.0,Body,World B
2024-05-01,ITA_yoga.csv,ITA,Yoga,80.0,Body,World B
2024-06-01,ITA_yoga.csv,ITA,Yoga,78.0,Body,World B
2024-07-01,ITA_yoga.csv,ITA,Yoga,69.0,Body,World B
2024-08-01,ITA_yoga.csv,ITA,Yoga,79.0,Body,World B
2024-09-01,ITA_yoga.csv,ITA,Yoga,92.0,Body,World B
2024-10-01,ITA_yoga.csv,ITA,Yoga,86.0,Body,World B
2024-11-01,ITA_yoga.csv,ITA,Yoga,82.0,Body,World B
2024-12-01,ITA_yoga.csv,ITA,Yoga,68.0,Body,World B
2025-01-01,ITA_yoga.csv,ITA,Yoga,89.0,Body,World B
2025-02-01,ITA_yoga.csv,ITA,Yoga,80.0,Body,World B
2025-03-01,ITA_yoga.csv,ITA,Yoga,88.0,Body,World B
2025-04-01,ITA_yoga.csv,ITA,Yoga,79.0,Body,World B
2025-05-01,ITA_yoga.csv,ITA,Yoga,82.0,Body,World B
2025-06-01,ITA_yoga.csv,ITA,Yoga,83.0,Body,World B
2025-07-01,ITA_yoga.csv,ITA,Yoga,77.0,Body,World B
2025-08-01,ITA_yoga.csv,ITA,Yoga,90.0,Body,World B
2025-09-01,ITA_yoga.csv,ITA,Yoga,96.0,Body,World B
2025-10-01,ITA_yoga.csv,ITA,Yoga,82.0,Body,World B
2025-11-01,ITA_yoga.csv,ITA,Yoga,81.0,Body,World B
2025-12-01,ITA_yoga.csv,ITA,Yoga,74.0,Body,World B
2026-01-01,ITA_yoga.csv,ITA,Yoga,87.0,Body,World B
2026-02-01,ITA_yoga.csv,ITA,Yoga,95.0,Body,World B
2026-03-01,ITA_yoga.csv,ITA,Yoga,82.0,Body,World B
2026-04-01,ITA_yoga.csv,ITA,Yoga,75.0,Body,World B
2026-05-01,ITA_yoga.csv,ITA,Yoga,71.0,Body,World B
2021-05-01,USA_yoga.csv,USA,Yoga,45.0,Body,World B
2021-06-01,USA_yoga.csv,USA,Yoga,48.0,Body,World B
2021-07-01,USA_yoga.csv,USA,Yoga,48.0,Body,World B
2021-08-01,USA_yoga.csv,USA,Yoga,45.0,Body,World B
2021-09-01,USA_yoga.csv,USA,Yoga,44.0,Body,World B
2021-10-01,USA_yoga.csv,USA,Yoga,43.0,Body,World B
2021-11-01,USA_yoga.csv,USA,Yoga,47.0,Body,World B
2021-12-01,USA_yoga.csv,USA,Yoga,45.0,Body,World B
2022-01-01,USA_yoga.csv,USA,Yoga,53.0,Body,World B
2022-02-01,USA_yoga.csv,USA,Yoga,52.0,Body,World B
2022-03-01,USA_yoga.csv,USA,Yoga,50.0,Body,World B
2022-04-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2022-05-01,USA_yoga.csv,USA,Yoga,46.0,Body,World B
2022-06-01,USA_yoga.csv,USA,Yoga,50.0,Body,World B
2022-07-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2022-08-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2022-09-01,USA_yoga.csv,USA,Yoga,46.0,Body,World B
2022-10-01,USA_yoga.csv,USA,Yoga,45.0,Body,World B
2022-11-01,USA_yoga.csv,USA,Yoga,47.0,Body,World B
2022-12-01,USA_yoga.csv,USA,Yoga,50.0,Body,World B
2023-01-01,USA_yoga.csv,USA,Yoga,58.0,Body,World B
2023-02-01,USA_yoga.csv,USA,Yoga,55.0,Body,World B
2023-03-01,USA_yoga.csv,USA,Yoga,53.0,Body,World B
2023-04-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2023-05-01,USA_yoga.csv,USA,Yoga,48.0,Body,World B
2023-06-01,USA_yoga.csv,USA,Yoga,51.0,Body,World B
2023-07-01,USA_yoga.csv,USA,Yoga,51.0,Body,World B
2023-08-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2023-09-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2023-10-01,USA_yoga.csv,USA,Yoga,45.0,Body,World B
2023-11-01,USA_yoga.csv,USA,Yoga,48.0,Body,World B
2023-12-01,USA_yoga.csv,USA,Yoga,48.0,Body,World B
2024-01-01,USA_yoga.csv,USA,Yoga,58.0,Body,World B
2024-02-01,USA_yoga.csv,USA,Yoga,53.0,Body,World B
2024-03-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2024-04-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2024-05-01,USA_yoga.csv,USA,Yoga,48.0,Body,World B
2024-06-01,USA_yoga.csv,USA,Yoga,48.0,Body,World B
2024-07-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2024-08-01,USA_yoga.csv,USA,Yoga,48.0,Body,World B
2024-09-01,USA_yoga.csv,USA,Yoga,45.0,Body,World B
2024-10-01,USA_yoga.csv,USA,Yoga,43.0,Body,World B
2024-11-01,USA_yoga.csv,USA,Yoga,51.0,Body,World B
2024-12-01,USA_yoga.csv,USA,Yoga,51.0,Body,World B
2025-01-01,USA_yoga.csv,USA,Yoga,57.0,Body,World B
2025-02-01,USA_yoga.csv,USA,Yoga,55.0,Body,World B
2025-03-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2025-04-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2025-05-01,USA_yoga.csv,USA,Yoga,51.0,Body,World B
2025-06-01,USA_yoga.csv,USA,Yoga,54.0,Body,World B
2025-07-01,USA_yoga.csv,USA,Yoga,84.0,Body,World B
2025-08-01,USA_yoga.csv,USA,Yoga,54.0,Body,World B
2025-09-01,USA_yoga.csv,USA,Yoga,48.0,Body,World B
2025-10-01,USA_yoga.csv,USA,Yoga,45.0,Body,World B
2025-11-01,USA_yoga.csv,USA,Yoga,49.0,Body,World B
2025-12-01,USA_yoga.csv,USA,Yoga,51.0,Body,World B
2026-01-01,USA_yoga.csv,USA,Yoga,56.0,Body,World B
2026-02-01,USA_yoga.csv,USA,Yoga,65.0,Body,World B
2026-03-01,USA_yoga.csv,USA,Yoga,63.0,Body,World B
2026-04-01,USA_yoga.csv,USA,Yoga,100.0,Body,World B
2026-05-01,USA_yoga.csv,USA,Yoga,77.0,Body,World B
2021-05-01,USA_body_transformation.csv,USA,Body transformation,67.0,Body,World A
2021-06-01,USA_body_transformation.csv,USA,Body transformation,61.0,Body,World A
2021-07-01,USA_body_transformation.csv,USA,Body transformation,55.0,Body,World A
2021-08-01,USA_body_transformation.csv,USA,Body transformation,51.0,Body,World A
2021-09-01,USA_body_transformation.csv,USA,Body transformation,52.0,Body,World A
2021-10-01,USA_body_transformation.csv,USA,Body transformation,50.0,Body,World A
2021-11-01,USA_body_transformation.csv,USA,Body transformation,48.0,Body,World A
2021-12-01,USA_body_transformation.csv,USA,Body transformation,52.0,Body,World A
2022-01-01,USA_body_transformation.csv,USA,Body transformation,60.0,Body,World A
2022-02-01,USA_body_transformation.csv,USA,Body transformation,59.0,Body,World A
2022-03-01,USA_body_transformation.csv,USA,Body transformation,65.0,Body,World A
2022-04-01,USA_body_transformation.csv,USA,Body transformation,60.0,Body,World A
2022-05-01,USA_body_transformation.csv,USA,Body transformation,60.0,Body,World A
2022-06-01,USA_body_transformation.csv,USA,Body transformation,55.0,Body,World A
2022-07-01,USA_body_transformation.csv,USA,Body transformation,56.0,Body,World A
2022-08-01,USA_body_transformation.csv,USA,Body transformation,52.0,Body,World A
2022-09-01,USA_body_transformation.csv,USA,Body transformation,51.0,Body,World A
2022-10-01,USA_body_transformation.csv,USA,Body transformation,49.0,Body,World A
2022-11-01,USA_body_transformation.csv,USA,Body transformation,49.0,Body,World A
2022-12-01,USA_body_transformation.csv,USA,Body transformation,49.0,Body,World A
2023-01-01,USA_body_transformation.csv,USA,Body transformation,58.0,Body,World A
2023-02-01,USA_body_transformation.csv,USA,Body transformation,52.0,Body,World A
2023-03-01,USA_body_transformation.csv,USA,Body transformation,55.0,Body,World A
2023-04-01,USA_body_transformation.csv,USA,Body transformation,51.0,Body,World A
2023-05-01,USA_body_transformation.csv,USA,Body transformation,49.0,Body,World A
2023-06-01,USA_body_transformation.csv,USA,Body transformation,50.0,Body,World A
2023-07-01,USA_body_transformation.csv,USA,Body transformation,49.0,Body,World A
2023-08-01,USA_body_transformation.csv,USA,Body transformation,45.0,Body,World A
2023-09-01,USA_body_transformation.csv,USA,Body transformation,43.0,Body,World A
2023-10-01,USA_body_transformation.csv,USA,Body transformation,47.0,Body,World A
2023-11-01,USA_body_transformation.csv,USA,Body transformation,44.0,Body,World A
2023-12-01,USA_body_transformation.csv,USA,Body transformation,43.0,Body,World A
2024-01-01,USA_body_transformation.csv,USA,Body transformation,49.0,Body,World A
2024-02-01,USA_body_transformation.csv,USA,Body transformation,48.0,Body,World A
2024-03-01,USA_body_transformation.csv,USA,Body transformation,46.0,Body,World A
2024-04-01,USA_body_transformation.csv,USA,Body transformation,46.0,Body,World A
2024-05-01,USA_body_transformation.csv,USA,Body transformation,46.0,Body,World A
2024-06-01,USA_body_transformation.csv,USA,Body transformation,40.0,Body,World A
2024-07-01,USA_body_transformation.csv,USA,Body transformation,38.0,Body,World A
2024-08-01,USA_body_transformation.csv,USA,Body transformation,36.0,Body,World A
2024-09-01,USA_body_transformation.csv,USA,Body transformation,36.0,Body,World A
2024-10-01,USA_body_transformation.csv,USA,Body transformation,39.0,Body,World A
2024-11-01,USA_body_transformation.csv,USA,Body transformation,40.0,Body,World A
2024-12-01,USA_body_transformation.csv,USA,Body transformation,38.0,Body,World A
2025-01-01,USA_body_transformation.csv,USA,Body transformation,49.0,Body,World A
2025-02-01,USA_body_transformation.csv,USA,Body transformation,47.0,Body,World A
2025-03-01,USA_body_transformation.csv,USA,Body transformation,48.0,Body,World A
2025-04-01,USA_body_transformation.csv,USA,Body transformation,47.0,Body,World A
2025-05-01,USA_body_transformation.csv,USA,Body transformation,48.0,Body,World A
2025-06-01,USA_body_transformation.csv,USA,Body transformation,58.0,Body,World A
2025-07-01,USA_body_transformation.csv,USA,Body transformation,79.0,Body,World A
2025-08-01,USA_body_transformation.csv,USA,Body transformation,52.0,Body,World A
2025-09-01,USA_body_transformation.csv,USA,Body transformation,53.0,Body,World A
2025-10-01,USA_body_transformation.csv,USA,Body transformation,52.0,Body,World A
2025-11-01,USA_body_transformation.csv,USA,Body transformation,57.0,Body,World A
2025-12-01,USA_body_transformation.csv,USA,Body transformation,66.0,Body,World A
2026-01-01,USA_body_transformation.csv,USA,Body transformation,80.0,Body,World A
2026-02-01,USA_body_transformation.csv,USA,Body transformation,100.0,Body,World A
2026-03-01,USA_body_transformation.csv,USA,Body transformation,85.0,Body,World A
2026-04-01,USA_body_transformation.csv,USA,Body transformation,98.0,Body,World A
2026-05-01,USA_body_transformation.csv,USA,Body transformation,71.0,Body,World A
2021-05-01,USA_emotional_regulation.csv,USA,Emotional regulation,9.0,Mind,World B
2021-06-01,USA_emotional_regulation.csv,USA,Emotional regulation,9.0,Mind,World B
